,Time,^GSPC,CL=F,BZ=F,UNG,GC=F,URA,XLE
0,2022-11-29 05:00:00,3974.030029296875,78.51000213623047,84.87999725341797,89.55999755859375,1753.0,20.454999923706055,90.96499633789062
1,2022-11-29 06:00:00,3974.030029296875,78.3499984741211,84.58000183105469,89.55999755859375,1751.0999755859375,20.454999923706055,90.96499633789062
2,2022-11-29 07:00:00,3974.030029296875,78.62999725341797,85.05000305175781,89.55999755859375,1752.4000244140625,20.454999923706055,90.96499633789062
3,2022-11-29 08:00:00,3974.030029296875,78.97000122070312,85.27999877929688,89.55999755859375,1756.4000244140625,20.454999923706055,90.96499633789062
4,2022-11-29 09:00:00,3974.030029296875,78.83999633789062,84.98999786376953,89.55999755859375,1752.699951171875,20.454999923706055,90.96499633789062
5,2022-11-29 10:00:00,3974.030029296875,79.2699966430664,85.63999938964844,89.55999755859375,1769.300048828125,20.454999923706055,90.96499633789062
6,2022-11-29 11:00:00,3974.030029296875,79.2699966430664,85.73999786376953,89.55999755859375,1771.5999755859375,20.454999923706055,90.96499633789062
7,2022-11-29 12:00:00,3974.030029296875,79.0999984741211,85.61000061035156,89.55999755859375,1769.5,20.454999923706055,90.96499633789062
8,2022-11-29 13:00:00,3974.030029296875,78.75,85.13999938964844,89.55999755859375,1765.4000244140625,20.454999923706055,90.96499633789062
9,2022-11-29 14:00:00,3974.030029296875,79.0199966430664,85.2300033569336,89.55999755859375,1766.199951171875,20.454999923706055,90.96499633789062
10,2022-11-29 14:00:00,3974.030029296875,79.03499984741211,85.11000061035156,89.55999755859375,1767.6499633789062,20.454999923706055,90.96499633789062
11,2022-11-29 15:00:00,3957.6099853515625,79.05000305175781,84.98999786376953,89.05999755859375,1769.0999755859375,20.420000076293945,90.5625
12,2022-11-29 16:00:00,3941.18994140625,78.70500183105469,84.45499801635742,88.55999755859375,1767.25,20.385000228881836,90.16000366210938
